eventId,minute,second,teamId,x,y,period,type,outcomeType,qualifiers.type.value,qualifiers.type.displayName,qualifiers.value,satisfiedEventsTypes,isTouch,playerId,endX,endY,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,isGoal,cardType,isOwnGoal,cumulative_mins,id,typeId,name,assist,type_value_Captain,type_value_Player position,type_value_Team kit,type_value_Team formation,type_value_Jersey number,type_value_Team player formation,type_value_Resume,type_value_Involved,type_value_Direction of Play,type_value_Pass End Y,type_value_Zone,type_value_Angle,type_value_Length,type_value_Kick Off,type_value_Pass End X,type_value_Long ball,type_value_Chipped,type_value_Throw-in,type_value_Launch,type_value_Head pass,type_value_Opposite related event ID,type_value_Direct,type_value_Hand,type_value_Offensive,type_value_Defensive,type_value_Free kick taken,type_value_Foul,type_value_Attempted Tackle,type_value_Not visible,type_value_Out of play,type_value_None,"type_value_Blocked
Pass",type_value_Standing,type_value_Head,type_value_Switch of play,type_value_Assist,type_value_GK X blocked,type_value_Goal mouth z coordinate,type_value_Individual Play,type_value_Assisted,type_value_Box-left,type_value_Related event ID,type_value_GK Y Coordinate,type_value_Regular play,type_value_Left footed,type_value_Goal mouth y coordinate,type_value_Big Chance,type_value_Close right,type_value_Goal Kick,type_value_High,type_value_Cross,type_value_Out-swinger,"type_value_Intentional
assist",type_value_First Touch,type_value_Box-centre,type_value_Left,type_value_Low,type_value_Overrun,type_value_Lay-off,type_value_Blocked x co-ordinate,type_value_Blocked y co-ordinate,type_value_Right footed,type_value_Low centre,type_value_Stooping,type_value_Hands,type_value_Collected,type_value_Over-arm,type_value_Keeper Throw,type_value_Blocked cross,type_value_Straight,type_value_Small box- centre,type_value_Low right,type_value_Gk kick from hands,type_value_Shirt Pull/Holding,type_value_Yellow Card,type_value_In-swinger,type_value_Serious Foul,type_value_Red card,type_value_Players caught offside,type_value_Indirect,type_value_Second yellow,type_value_Out of box-centre,type_value_Right,type_value_Corner taken,type_value_Low left,type_value_Blocked,type_value_From corner,type_value_Six yard blocked,type_value_Volley,type_value_Def block,type_value_Aerial Foul,type_value_Hit Woodwork,type_value_High claim,type_value_Leading to goal,type_value_Fantasy Assist Type,type_value_Assist Team,"type_value_Fantasy
Assisted By",type_value_Last line,type_value_Swerve Right,type_value_High left,type_value_End type,type_value_Tactical,type_value_Position Side ID,type_value_Formation slot,type_value_Detailed Position ID,type_value_Flick-on,type_value_Shove/push,type_value_Box-right,type_value_Diving,type_value_Parried safe,type_value_Overhit Cross,type_value_Pull Back,type_value_Injury,type_value_High centre,type_value_Reaching,type_value_Own Player,type_value_Set piece,type_value_Own Shot Blocked,type_value_Close left,type_value_Fast Break,type_value_Free kick,type_value_Close high,type_value_High Right,type_value_Not past goal line,type_value_Strong,type_value_Game end,value_Captain,value_Player position,value_Team kit,value_Team formation,value_Jersey number.x,value_Team player formation,value_Resume,value_Involved,value_Direction of Play,value_Pass End Y,value_Zone,value_Angle,value_Length,value_Kick Off,value_Pass End X,value_Long ball,value_Chipped,value_Throw-in,value_Launch,value_Head pass,value_Opposite related event ID,value_Direct,value_Hand,value_Offensive,value_Defensive,value_Free kick taken,value_Foul,value_Attempted Tackle,value_Not visible,value_Out of play,value_None,"value_Blocked
Pass",value_Standing,value_Head,value_Switch of play,value_Assist,value_GK X blocked,value_Goal mouth z coordinate,value_Individual Play,value_Assisted,value_Box-left,value_Related event ID,value_GK Y Coordinate,value_Regular play,value_Left footed,value_Goal mouth y coordinate,value_Big Chance,value_Close right,value_Goal Kick,value_High,value_Cross,value_Out-swinger,"value_Intentional
assist",value_First Touch,value_Box-centre,value_Left,value_Low,value_Overrun,value_Lay-off,value_Blocked x co-ordinate,value_Blocked y co-ordinate,value_Right footed,value_Low centre,value_Stooping,value_Hands,value_Collected,value_Over-arm,value_Keeper Throw,value_Blocked cross,value_Straight,value_Small box- centre,value_Low right,value_Gk kick from hands,value_Shirt Pull/Holding,value_Yellow Card,value_In-swinger,value_Serious Foul,value_Red card,value_Players caught offside,value_Indirect,value_Second yellow,value_Out of box-centre,value_Right,value_Corner taken,value_Low left,value_Blocked,value_From corner,value_Six yard blocked,value_Volley,value_Def block,value_Aerial Foul,value_Hit Woodwork,value_High claim,value_Leading to goal,value_Fantasy Assist Type,value_Assist Team,"value_Fantasy
Assisted By",value_Last line,value_Swerve Right,value_High left,value_End type,value_Tactical,value_Position Side ID,value_Formation slot,value_Detailed Position ID,value_Flick-on,value_Shove/push,value_Box-right,value_Diving,value_Parried safe,value_Overhit Cross,value_Pull Back,value_Injury,value_High centre,value_Reaching,value_Own Player,value_Set piece,value_Own Shot Blocked,value_Close left,value_Fast Break,value_Free kick,value_Close high,value_High Right,value_Not past goal line,value_Strong,value_Game end,teamName,h_a,ft,timeStamp,venueName,season,index,start_zone_value_xT,end_zone_value_xT,xT,oppositionTeamName,prog_pass,prog_carry,pass_or_carry_angle,shortName,event_index,possession_id,possession_team,row_number,formation_position,formation_name,value_Jersey number.y,type_value_Through ball,type_value_Hit Left Post,type_value_Feet,type_value_Hit Right Post,type_value_Swerve Left,"type_value_Throw-in set
piece",type_value_Close right and high,type_value_Box-deep right,type_value_Parried danger,type_value_Pass was deemed a 2nd assist - 2nd assist player to assist a goal,type_value_2nd assisted,"type_value_2nd related
event ID",type_value_Leading to attempt,type_value_Caught,type_value_Other body part,type_value_Dissent,value_Through ball,value_Hit Left Post,value_Feet,value_Hit Right Post,value_Swerve Left,"value_Throw-in set
piece",value_Close right and high,value_Box-deep right,value_Parried danger,value_Pass was deemed a 2nd assist - 2nd assist player to assist a goal,value_2nd assisted,"value_2nd related
event ID",value_Leading to attempt,value_Caught,value_Other body part,value_Dissent,type_value_Out of box-deep left,type_value_Deflection,type_value_Own goal,type_value_Unchallenged,type_value_Small box-left,type_value_1 on 1,type_value_Tap,type_value_Follows a Dribble,type_value_Box-deep left,type_value_Keeper Touched,type_value_Goal disallowed,value_Out of box-deep left,value_Deflection,value_Own goal,value_Unchallenged,value_Small box-left,value_1 on 1,value_Tap,value_Follows a Dribble,value_Box-deep left,value_Keeper Touched,value_Goal disallowed,competition,week
2.0,0,0.0,aekjg4wbxaixtwu4aicmiju92,0.0,0.0,FirstHalf,Start,Successful,,,,,,,0.0,0.0,,,,,,,,,,,0.0,2841135355.0,32.0,,,,,,,,,,,127.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Al Fateh SC,home,1 : 2,2025-08-30,Al Fateh Club Stadium,2025/2026,1,,,,Al Fayha FC,0.0,0.0,0.0,,1,1,Al Fayha FC,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Saudi Pro League,week1
2.0,0,0.0,ebcxfnmnxrxvv6lcjsahgd38j,0.0,0.0,FirstHalf,Start,Successful,,,,,,,0.0,0.0,,,,,,,,,,,0.0,2841135349.0,32.0,,,,,,,,,,,127.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Al Fayha FC,away,1 : 2,2025-08-30,Al Fateh Club Stadium,2025/2026,2,,,,Al Fateh SC,0.0,0.0,0.0,,2,1,Al Fayha FC,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Saudi Pro League,week1
3.0,0,0.0,ebcxfnmnxrxvv6lcjsahgd38j,52.605,34.0,FirstHalf,Pass,Successful,,,,,,5p8y1fedi7alsnrdwg7lmw99l,36.33,42.228,,,,,,,,,,,0.0,2841135427.0,1.0,F. Sakala,,,,,,,,,,,141.0,56.0,213.0,212.0,279.0,140.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.1,Back,2.67,18.2,S,34.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Al Fayha FC,away,1 : 2,2025-08-30,Al Fateh Club Stadium,2025/2026,3,0.01689528,0.01269174,-0.00420354,Al Fateh SC,-16.7661804699717,0.0,153.180633555212,F. Sakala,3,1,Al Fayha FC,3,ST,352.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Saudi Pro League,week1
4.0,0,1.0,ebcxfnmnxrxvv6lcjsahgd38j,36.645,41.14,FirstHalf,Pass,Successful,,,,,,cnx7tmwlhhrupy9zwpm14z9w5,42.525,5.44,,,,,,,,,,,0.0166666666666667,2841135483.0,1.0,Y. Benzia,,,,,,,,,,,141.0,56.0,213.0,212.0,,140.0,1.0,155.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Back,4.88,36.2,,40.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Al Fayha FC,away,1 : 2,2025-08-30,Al Fateh Club Stadium,2025/2026,4,0.01262646,0.01126267,-0.00136379,Al Fateh SC,0.0333749554416869,0.0,-80.6470207499068,Y. Benzia,4,1,Al Fayha FC,4,LMF,352.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Saudi Pro League,week1
5.0,0,5.0,ebcxfnmnxrxvv6lcjsahgd38j,40.215,5.372,FirstHalf,Pass,Unsuccessful,,,,,,9vsqe0uy76u157na942hdokx5,68.04,0.0,,,,,,,,,,,0.0833333333333333,2841135545.0,1.0,Mohammed Al Baqawi,,,,,,,,,,,141.0,56.0,213.0,212.0,,140.0,,155.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Right,6.07,28.5,,64.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Al Fayha FC,away,1 : 2,2025-08-30,Al Fateh Club Stadium,2025/2026,5,,,,Al Fateh SC,20.6084420234691,0.0,-10.9272975039947,M. A. Baqawi,5,1,Al Fayha FC,5,RFB,352.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Saudi Pro League,week1
4.0,0,15.0,aekjg4wbxaixtwu4aicmiju92,47.355,68.0,FirstHalf,Pass,Successful,,,,,,4u3pq05nvcw6aemv99pbiopp0,56.49,62.22,,,,,,,,,,,0.25,2841135775.0,1.0,Majed Qasheesh,,,,,,,,,,,141.0,56.0,213.0,212.0,,140.0,,,107.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.5,Left,5.68,11.1,,53.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Al Fateh SC,home,1 : 2,2025-08-30,Al Fateh Club Stadium,2025/2026,6,0.01248344,0.01473596,0.00225252,Al Fayha FC,10.8037335293763,0.0,-32.3228158832244,M. Qasheesh,6,2,Al Fateh SC,6,LB,442.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Saudi Pro League,week1
4.5,0,17.5,aekjg4wbxaixtwu4aicmiju92,56.49,62.22,FirstHalf,Carry,Successful,999.0,takeOns,0.0,,True,3yse82loi3vxx4kyg6oe8cbo4,41.79,61.404,,,,,,5.0,,,,,0.291666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Al Fateh SC,home,1 : 2,2025-08-30,Al Fateh Club Stadium,2025/2026,7,0.01473596,0.01126267,-0.00347329,Al Fayha FC,0.0,-12.7735315808705,-176.822760339466,,7,2,Al Fateh SC,7,LMF,442.0,94.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Saudi Pro League,week1
5.0,0,20.0,aekjg4wbxaixtwu4aicmiju92,41.79,61.404,FirstHalf,Pass,Successful,,,,,,3yse82loi3vxx4kyg6oe8cbo4,28.14,43.86,,,,,,,,,,,0.333333333333333,2841135827.0,1.0,Abdullah Al Anazi,,,,,,,,,,,141.0,56.0,213.0,212.0,,140.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.5,Back,4.05,22.2,,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Al Fateh SC,home,1 : 2,2025-08-30,Al Fateh Club Stadium,2025/2026,8,0.01126267,0.01110462,-0.00015805,Al Fayha FC,-8.59513881439339,0.0,-127.884478465447,A. A. Anazi,8,2,Al Fateh SC,8,LMF,442.0,94.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Saudi Pro League,week1
6.0,0,22.0,aekjg4wbxaixtwu4aicmiju92,28.56,41.956,FirstHalf,Pass,Unsuccessful,,,,,,cypipec6wd6cpgcspxjwvdadx,63.315,68.0,,,,,,,,,,,0.366666666666667,2841135859.0,1.0,Jorge Fernandes,,,,,,,,,,,141.0,56.0,213.0,212.0,,140.0,1.0,,,157.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,Left,0.65,43.6,,60.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Al Fateh SC,home,1 : 2,2025-08-30,Al Fateh Club Stadium,2025/2026,9,,,,Al Fayha FC,23.0603641155514,0.0,36.8464149052239,J. Fernandes,9,2,Al Fateh SC,9,RCD,442.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Saudi Pro League,week1
8.0,0,38.0,ebcxfnmnxrxvv6lcjsahgd38j,42.21,0.0,FirstHalf,Pass,Unsuccessful,,,,,,9vsqe0uy76u157na942hdokx5,61.95,18.36,,,,,,,,,,,0.633333333333333,2841136179.0,1.0,Mohammed Al Baqawi,,,,,,,,,,,141.0,56.0,213.0,212.0,,140.0,1.0,,107.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,Center,0.77,27.6,,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Al Fayha FC,away,1 : 2,2025-08-30,Al Fateh Club Stadium,2025/2026,10,,,,Al Fateh SC,25.6013998867365,0.0,42.9256266191457,M. A. Baqawi,10,2,Al Fateh SC,10,RFB,352.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Saudi Pro League,week1
